face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_from_name,gender_from_name,adjusted_race
detected_faces/CFD-BF-034-035-A_face0.jpg,Black,Black,Female,40-49,"[8.8862434e-06 9.9555355e-01 1.6316540e-03 1.5406351e-05 2.4159600e-04
 2.5453859e-03 3.6321871e-06]",[1.0153510e-04 9.8405129e-01 3.1665699e-03 1.2680586e-02],[0.39633685 0.60366315],"[2.4916185e-06 1.4534862e-05 9.0270344e-04 1.9472433e-02 2.4267234e-01
 5.8013809e-01 1.5552777e-01 1.2503433e-03 1.9313662e-05]",Black,Female,Black
detected_faces/CFD-IM-671-601-N_face0.jpg,Indian,Indian,Male,20-29,"[2.9439473e-04 8.0727164e-05 2.5021415e-02 4.5489134e-05 1.5726716e-03
 9.6561074e-01 7.3745311e-03]",[9.3100540e-04 1.1195246e-03 3.2729149e-02 9.6522033e-01],[9.9999958e-01 3.9356362e-07],"[8.8505146e-07 1.5851826e-04 2.5165198e-02 7.1163970e-01 2.5357565e-01
 9.4271963e-03 3.2383086e-05 4.5576016e-07 3.9162802e-09]",Indian Asian,Male,Indian
detected_faces/CFD-BF-029-005-HO_face0.jpg,Black,Black,Female,20-29,"[2.4857027e-08 9.9997276e-01 3.7027426e-06 1.2030957e-08 1.8657619e-07
 2.3423256e-05 1.1274005e-08]",[3.0362941e-07 9.9976808e-01 1.9475656e-05 2.1212161e-04],[0.02526374 0.9747362 ],"[1.2094125e-07 2.4117087e-05 1.8595058e-02 5.6913012e-01 3.8105687e-01
 3.0681556e-02 5.0890935e-04 3.1475990e-06 5.7308128e-08]",Black,Female,Black
detected_faces/CFD-WF-021-002-N_face0.jpg,White,White,Female,20-29,"[9.9193251e-01 7.2418766e-07 3.0309306e-03 3.1455149e-04 7.4373202e-05
 5.3986951e-06 4.6415664e-03]",[9.9372834e-01 1.9701337e-04 5.9661493e-03 1.0849235e-04],[0.01069744 0.9893026 ],"[8.0996699e-07 1.2377327e-03 2.2436862e-01 6.6996872e-01 1.0314638e-01
 1.2719054e-03 5.7350803e-06 7.4071615e-08 1.3579091e-09]",White,Female,White
detected_faces/CFD-BM-222-173-N_face0.jpg,Indian,Indian,Male,30-39,"[0.00865243 0.0263331  0.412122   0.00263411 0.01042952 0.5249892
 0.01483962]",[0.05255447 0.29037878 0.0559198  0.601147  ],[9.9998075e-01 1.9272493e-05],"[1.1237814e-06 1.1619004e-05 8.2605710e-04 5.0687525e-02 6.5252036e-01
 2.9167554e-01 4.2635887e-03 1.4087792e-05 6.4554179e-08]",Black,Male,Indian
detected_faces/CFD-WF-018-013-F_face0.jpg,White,White,Female,40-49,"[9.9964923e-01 1.0430329e-07 1.9559817e-04 5.7923466e-05 1.8806937e-05
 1.2888190e-06 7.6945238e-05]",[9.9987936e-01 3.7283910e-06 7.7190292e-05 3.9730152e-05],[3.7547911e-06 9.9999619e-01],"[2.4328176e-07 6.7432484e-06 3.3959869e-04 2.1861672e-02 2.0068985e-01
 5.9162104e-01 1.7782687e-01 7.3920251e-03 2.6195022e-04]",White,Female,White
detected_faces/CFD-LM-253-075-N_face0.jpg,Latino_Hispanic,Indian,Male,20-29,"[6.7240216e-02 2.0409682e-04 6.8252969e-01 1.4021552e-02 2.3404639e-02
 1.4252383e-01 7.0076063e-02]",[0.13453887 0.0007188  0.1783008  0.68644154],[9.9999845e-01 1.5491030e-06],"[4.4456915e-06 3.3587360e-04 4.1220177e-02 4.8150402e-01 4.4432586e-01
 3.2339856e-02 2.6650677e-04 3.2690650e-06 1.6042858e-08]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-LM-239-075-N_face0.jpg,Latino_Hispanic,White,Male,30-39,"[0.09228815 0.00204486 0.8781726  0.00484927 0.00436106 0.00725362
 0.01103037]",[0.6011478  0.23832642 0.10225563 0.05827017],[9.9999785e-01 2.1220433e-06],"[5.4534859e-05 7.2037335e-04 3.1162255e-02 3.7597564e-01 5.1550615e-01
 7.4289687e-02 2.2641260e-03 2.7009588e-05 1.9352576e-07]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-LF-236-221-N_face0.jpg,Latino_Hispanic,Asian,Male,10-19,"[0.00682814 0.0053349  0.6393145  0.03143333 0.29233086 0.02402307
 0.00073523]",[0.13726357 0.15845862 0.40813354 0.29614425],[0.6816137  0.31838626],"[3.1207853e-06 1.7659498e-03 5.1026607e-01 3.7946269e-01 1.0383645e-01
 4.5975042e-03 6.6479741e-05 1.6929074e-06 2.6283026e-08]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-IM-675-015-N_face0.jpg,Indian,Indian,Male,20-29,"[2.9901131e-03 6.4765606e-03 1.7897610e-01 1.6462497e-04 6.2909722e-03
 7.9856771e-01 6.5339012e-03]",[0.00305394 0.01210599 0.004997   0.9798431 ],[9.9999005e-01 9.9485251e-06],"[2.2611976e-06 4.0129852e-04 1.8295206e-02 8.2401645e-01 1.5634008e-01
 9.4357657e-04 1.1275773e-06 2.2155140e-08 4.2687309e-10]",Indian Asian,Male,Indian
detected_faces/CFD-WM-014-004-HO_face0.jpg,White,White,Male,30-39,"[9.7590446e-01 7.6351054e-05 1.8881602e-02 3.7883208e-04 2.7524671e-04
 4.2446234e-04 4.0589618e-03]",[9.9733543e-01 6.3294203e-05 2.0714207e-03 5.2983151e-04],[9.9998099e-01 1.9000277e-05],"[1.8117231e-07 2.0200698e-06 3.7258776e-04 6.8195239e-02 6.6747999e-01
 2.5453550e-01 9.3865134e-03 2.7738348e-05 2.4044567e-07]",White,Male,White
detected_faces/CFD-BF-242-154-N_face0.jpg,Black,Black,Female,20-29,"[1.5207792e-04 9.1897792e-01 1.1035945e-02 7.7652954e-04 6.1384575e-03
 6.2869705e-02 4.9481776e-05]",[9.8602199e-05 9.7268152e-01 5.2752760e-03 2.1944564e-02],[0.00583072 0.9941693 ],"[3.8981511e-06 5.6856386e-03 4.3837288e-01 5.1735872e-01 3.7554953e-02
 1.0022286e-03 2.1057966e-05 6.6354312e-07 1.9518749e-08]",Black,Female,Black
detected_faces/CFD-WF-021-013-F_face0.jpg,White,White,Female,30-39,"[8.8165861e-01 3.9486877e-05 8.6533524e-02 1.8193817e-03 1.4632988e-03
 7.1977742e-04 2.7765838e-02]",[9.7953677e-01 2.5267547e-04 5.9019630e-03 1.4308587e-02],[5.453518e-04 9.994546e-01],"[1.8371926e-06 4.0610750e-05 2.0036895e-03 6.5178409e-02 5.5261028e-01
 3.3047456e-01 4.8546575e-02 1.1366598e-03 7.4074733e-06]",White,Female,White
detected_faces/CFD-BF-008-007-HC_face0.jpg,Black,Black,Female,20-29,"[9.0378971e-06 9.9395889e-01 1.0704095e-03 1.3141876e-06 1.9103751e-05
 4.9377438e-03 3.4588570e-06]",[7.5334065e-05 9.9085426e-01 5.0825529e-05 9.0195751e-03],[6.6820125e-04 9.9933177e-01],"[5.4628899e-08 1.3735752e-04 1.7540024e-01 7.4966478e-01 7.3587716e-02
 1.1979281e-03 1.1812775e-05 1.1379323e-07 1.1542868e-09]",Black,Female,Black
detected_faces/CFD-LF-243-175-N_face0.jpg,Latino_Hispanic,White,Female,20-29,"[0.17424592 0.00086138 0.7672948  0.01453362 0.01326372 0.02176969
 0.0080308 ]",[0.6050709  0.00729773 0.05467924 0.3329521 ],[4.9364928e-05 9.9995065e-01],"[1.7534941e-08 2.3515902e-05 3.3199128e-02 7.3851055e-01 2.2497046e-01
 3.2866930e-03 9.5433188e-06 8.7111793e-08 4.5625706e-10]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-BF-045-051-F_face0.jpg,Black,Black,Female,20-29,"[2.5746951e-05 9.7541481e-01 3.2435544e-03 2.4164065e-06 5.0475050e-05
 2.1221649e-02 4.1331899e-05]",[2.0404495e-04 9.8402035e-01 4.6916761e-05 1.5728716e-02],[0.00183439 0.9981656 ],"[3.0326002e-05 4.1345796e-03 1.1776407e-01 5.0646710e-01 3.3714533e-01
 3.2517795e-02 1.8573174e-03 8.1900558e-05 1.7061867e-06]",Black,Female,Black
detected_faces/CFD-WM-236-072-N_face0.jpg,White,White,Male,10-19,"[9.9966681e-01 2.0246948e-07 4.3590473e-05 2.2758009e-06 1.9930681e-06
 2.3993758e-07 2.8496553e-04]",[9.9994981e-01 8.5657266e-06 1.5832535e-05 2.5783356e-05],[9.9998784e-01 1.2176472e-05],"[6.7883619e-08 7.3171098e-04 8.9004093e-01 1.0862174e-01 5.8890478e-04
 1.6580429e-05 7.4977827e-08 1.5415558e-09 3.4656961e-11]",White,Male,White
detected_faces/CFD-WF-031-027-N_face0.jpg,White,White,Female,20-29,"[9.7995615e-01 5.0081508e-07 9.9990563e-03 1.0070815e-03 2.9161098e-04
 3.2087475e-05 8.7135024e-03]",[9.9460232e-01 1.5429318e-05 4.0189987e-03 1.3631569e-03],[0.00690272 0.9930973 ],"[7.3409569e-07 6.4242113e-04 1.6281393e-01 6.2899768e-01 2.0236658e-01
 5.1452285e-03 3.2968703e-05 3.8892534e-07 4.2003112e-09]",White,Female,White
detected_faces/CFD-WF-003-007-HC_face0.jpg,White,White,Female,30-39,"[9.9999899e-01 1.4743556e-09 1.4309974e-07 1.7057363e-09 4.4622834e-09
 1.2870024e-09 8.3152173e-07]",[9.9997228e-01 1.7885162e-05 8.7371245e-06 1.1270096e-06],[1.4248306e-05 9.9998581e-01],"[4.4387058e-09 1.2931971e-06 1.9719850e-03 4.0736043e-01 5.5828178e-01
 3.2194678e-02 1.8858614e-04 1.2312021e-06 3.6522579e-08]",White,Female,White
detected_faces/CFD-LM-228-188-N_face0.jpg,Latino_Hispanic,White,Male,30-39,"[0.1318339  0.00133194 0.787684   0.0063291  0.00696661 0.03748622
 0.02836821]",[0.7429588  0.06422745 0.0202156  0.17259818],[9.9999982e-01 1.5252776e-07],"[1.0841995e-05 4.4036360e-04 4.2966023e-02 4.1054714e-01 4.7540802e-01
 6.8803117e-02 1.8106125e-03 1.3688820e-05 8.4325606e-08]",Latino/a,Male,Latino_Hispanic
detected_faces/CFD-BF-220-161-N_face0.jpg,Black,Black,Female,30-39,"[3.6562585e-07 9.9987799e-01 2.3909166e-05 4.3126698e-07 1.6507453e-05
 8.0592668e-05 2.5694072e-07]",[1.86042121e-06 9.99931455e-01 5.14442581e-05 1.51682925e-05],[0.02624412 0.9737559 ],"[2.2256727e-07 7.0412580e-06 4.2961161e-03 3.1112066e-01 5.5098557e-01
 1.2931903e-01 4.2421259e-03 2.8583683e-05 7.1872176e-07]",Black,Female,Black
detected_faces/CFD-BM-215-155-N_face0.jpg,Black,Black,Male,20-29,"[3.5354503e-06 9.9869162e-01 3.6557109e-04 2.8948671e-06 3.4838932e-04
 5.7166704e-04 1.6366195e-05]",[2.0683851e-06 9.9978274e-01 6.2862440e-05 1.5240014e-04],[9.9999905e-01 9.8097564e-07],"[1.0757793e-08 3.1727639e-06 3.1909116e-02 8.8839555e-01 7.7726513e-02
 1.9522299e-03 1.3195345e-05 2.1885089e-07 5.0590447e-09]",Black,Male,Black
detected_faces/CFD-BM-013-019-F_face0.jpg,Black,Black,Male,20-29,"[1.4791211e-04 9.7818112e-01 1.7545894e-02 1.8860330e-05 6.2014116e-04
 2.3989077e-03 1.0870897e-03]",[1.8810309e-04 9.8627341e-01 2.3322101e-03 1.1206315e-02],[9.9996686e-01 3.3137268e-05],"[8.6173520e-07 6.5579778e-04 3.1365734e-01 6.5097308e-01 3.3352613e-02
 1.3386998e-03 2.0435873e-05 1.1393416e-06 5.7279721e-08]",Black,Male,Black
detected_faces/CFD-WF-241-210-N_face0.jpg,White,White,Female,20-29,"[9.8803544e-01 2.8455563e-06 3.8044835e-03 5.5819689e-03 7.3354982e-04
 8.6965438e-06 1.8329620e-03]",[9.8833966e-01 2.9989695e-05 1.1557326e-02 7.2986229e-05],[1.2898901e-05 9.9998707e-01],"[2.4880453e-08 2.8009033e-05 2.1972826e-02 5.7772446e-01 3.7716797e-01
 2.2959704e-02 1.4563481e-04 1.3625125e-06 1.7548059e-08]",White,Female,White
detected_faces/CFD-AM-238-269-N_face0.jpg,East Asian,Asian,Male,30-39,"[4.0684397e-05 2.0705139e-08 4.2968484e-05 9.7762018e-01 2.2287784e-02
 6.1812862e-06 2.1971421e-06]",[1.5443735e-05 1.6406108e-07 9.9994922e-01 3.5181598e-05],[1.000000e+00 2.003127e-08],"[3.1266347e-07 2.8371956e-05 8.6744670e-03 3.9285141e-01 5.7490307e-01
 2.3282303e-02 2.5106355e-04 9.0384992e-06 2.8785520e-08]",Asian America,Male,East Asian
detected_faces/CFD-LM-214-165-N_face0.jpg,White,White,Male,20-29,"[3.3937854e-01 1.7076283e-04 2.6548016e-01 1.3736650e-01 7.5443476e-02
 1.3045530e-02 1.6911498e-01]",[0.60838276 0.0034695  0.2724701  0.11567762],[9.9997264e-01 2.7421298e-05],"[7.1172558e-08 2.0570909e-05 8.3850630e-02 8.8784468e-01 2.8042443e-02
 2.4070761e-04 9.2738929e-07 2.8540365e-08 3.5338299e-10]",Latino/a,Male,White
detected_faces/CFD-IM-662-171-N_face0.jpg,Latino_Hispanic,White,Male,30-39,"[2.7838388e-01 9.8519558e-05 4.4711339e-01 3.4194589e-02 2.4277974e-02
 9.2897974e-02 1.2303366e-01]",[5.1048499e-01 1.3931539e-04 1.0804128e-01 3.8133436e-01],[9.995442e-01 4.558054e-04],"[8.4997977e-05 5.5929617e-04 2.2781780e-03 1.0836347e-01 6.9796616e-01
 1.8646154e-01 4.2176279e-03 6.7583482e-05 1.1146980e-06]",Indian Asian,Male,Latino_Hispanic
detected_faces/CFD-IM-736-361-N_face0.jpg,Middle Eastern,Indian,Male,20-29,"[0.05218299 0.00286004 0.32058066 0.00035844 0.00316833 0.27907285
 0.3417767 ]",[0.22247274 0.04516754 0.01063065 0.7217291 ],[9.9986237e-01 1.3763164e-04],"[4.0514129e-07 1.5782945e-05 1.5164091e-03 6.4443845e-01 3.4819975e-01
 5.8208527e-03 8.1886110e-06 1.4450497e-07 3.1695866e-09]",Indian Asian,Male,Latino_Hispanic
detected_faces/CFD-BF-051-038-HC_face0.jpg,Black,Black,Female,40-49,"[1.6315501e-04 9.6354878e-01 2.7605267e-02 1.5929457e-03 6.4793895e-03
 5.9092592e-04 1.9499033e-05]",[1.09609435e-04 9.96867597e-01 2.79807090e-03 2.24742762e-04],[0.09156608 0.9084339 ],"[6.4884330e-06 3.1357791e-05 1.8065049e-03 4.4451196e-02 2.8705630e-01
 4.8659515e-01 1.7364812e-01 6.2479987e-03 1.5690383e-04]",Black,Female,Black
detected_faces/CFD-BM-237-188-N_face0.jpg,Black,Black,Male,20-29,"[7.7509713e-07 9.9994439e-01 1.3952222e-05 2.3306116e-07 1.8628224e-06
 3.8569793e-05 3.4551800e-07]",[3.1689515e-07 9.9999654e-01 1.1183087e-06 1.9886531e-06],[0.99539185 0.00460815],"[1.37743859e-06 7.99669593e-04 1.23574048e-01 7.57227540e-01
 1.12402759e-01 5.87954372e-03 1.13529306e-04 1.50778942e-06
 1.15797498e-07]",Black,Male,Black
detected_faces/CFD-AM-244-222-N_face0.jpg,Black,Black,Male,20-29,"[0.00336255 0.6970675  0.19098082 0.00121079 0.03917892 0.06537069
 0.00282877]",[0.0012948  0.9155453  0.02641957 0.05674039],[9.9995255e-01 4.7422764e-05],"[9.71674694e-07 1.20633558e-04 6.81287721e-02 7.91171372e-01
 1.29752338e-01 1.03398412e-02 4.73743450e-04 1.20401155e-05
 2.33158985e-07]",Asian America,Male,Black
detected_faces/CFD-BM-242-233-N_face0.jpg,Black,Black,Male,20-29,"[6.4558390e-06 9.9913055e-01 1.6480248e-04 6.7393842e-08 3.1276654e-06
 6.7035772e-04 2.4565155e-05]",[8.7141216e-06 9.9979877e-01 6.2750023e-06 1.8619357e-04],[9.9999988e-01 1.0770877e-07],"[6.7990435e-08 9.2049631e-06 7.7773547e-03 7.0851278e-01 2.7329889e-01
 1.0292609e-02 1.0792100e-04 1.1063414e-06 2.5695917e-08]",Black,Male,Black
detected_faces/CFD-AM-249-163-N_face0.jpg,Southeast Asian,Asian,Male,10-19,"[4.5609460e-04 2.1933243e-05 1.7304379e-02 1.7205130e-01 8.0847931e-01
 1.6651562e-03 2.1895239e-05]",[0.00525246 0.00133928 0.97763914 0.01576914],[0.5921286  0.40787137],"[2.4288948e-07 6.7953335e-04 5.0410390e-01 4.8509812e-01 1.0066046e-02
 5.1957180e-05 1.7037483e-07 7.3384827e-09 1.7849806e-10]",Asian America,Male,Southeast Asian
detected_faces/CFD-WF-002-004-N_face0.jpg,White,White,Female,20-29,"[9.99434650e-01 1.40828362e-08 1.04846265e-04 2.22742983e-05
 7.67407892e-06 2.92547884e-06 4.27572493e-04]",[9.9983507e-01 3.5207930e-07 3.4311324e-05 1.3024287e-04],[0.19347964 0.80652034],"[1.5173775e-07 2.3658131e-05 3.6734145e-02 6.6400182e-01 2.6622894e-01
 3.2659724e-02 3.4836962e-04 3.0728745e-06 6.8806244e-08]",White,Female,White
detected_faces/CFD-WF-027-003-N_face0.jpg,White,White,Female,20-29,"[9.5942420e-01 2.6774924e-06 1.2168526e-02 1.2236144e-05 9.5719734e-06
 6.4014937e-05 2.8318897e-02]",[9.9823344e-01 8.8075103e-05 1.5998879e-04 1.5184820e-03],[2.0040071e-04 9.9979967e-01],"[9.7721022e-09 2.9834904e-05 1.3453415e-01 7.9136425e-01 7.3410861e-02
 6.5862580e-04 2.2148522e-06 2.6531527e-08 2.7378377e-10]",White,Female,White
detected_faces/CFD-WM-024-010-A_face0.jpg,Latino_Hispanic,White,Male,20-29,"[0.39676645 0.00111379 0.4937249  0.00132566 0.00182456 0.01118738
 0.09405717]",[0.8311316  0.00165322 0.01272708 0.15448803],[9.999939e-01 6.057958e-06],"[1.1306819e-05 3.8132013e-04 5.4037184e-02 5.0452739e-01 4.1107085e-01
 2.9501790e-02 4.6416352e-04 5.9656745e-06 5.9424394e-08]",White,Male,Latino_Hispanic
detected_faces/CFD-IM-647-548-N_face0.jpg,Indian,Indian,Male,30-39,"[1.4255944e-02 3.3250700e-03 2.5799161e-01 5.4948346e-04 4.8440890e-03
 6.4907330e-01 6.9960438e-02]",[1.0790348e-02 8.2392449e-04 2.4138887e-03 9.8597187e-01],[9.999934e-01 6.584157e-06],"[1.5136714e-06 9.0246458e-06 8.8895200e-04 2.6854751e-01 6.9039309e-01
 3.9874483e-02 2.8272226e-04 2.6870271e-06 4.3829488e-08]",Indian Asian,Male,Indian
detected_faces/CFD-BM-018-012-A_face0.jpg,Black,Black,Male,20-29,"[0.00272057 0.45101658 0.33047462 0.00784698 0.16332155 0.03774651
 0.00687324]",[0.00135734 0.8233958  0.10508642 0.07016046],[9.999997e-01 3.240213e-07],"[2.2040962e-07 3.1145173e-05 3.1999171e-02 6.8434149e-01 2.5183129e-01
 3.0644260e-02 1.1398041e-03 1.2297578e-05 2.1282408e-07]",Black,Male,Black
detected_faces/CFD-BM-034-033-HO_face0.jpg,Black,Black,Male,40-49,"[3.5850926e-06 9.9194366e-01 4.5201596e-04 8.5007322e-08 3.2675632e-06
 7.5921076e-03 5.3455892e-06]",[3.5782271e-06 9.9681091e-01 1.2303075e-06 3.1842948e-03],[9.9999958e-01 4.7491025e-07],"[2.6613418e-07 1.2696818e-06 4.8005671e-04 5.7797927e-02 4.1721255e-01
 4.7828075e-01 4.5689888e-02 5.3309870e-04 4.1976314e-06]",Black,Male,Black
detected_faces/CFD-WF-007-026-F_face0.jpg,White,White,Female,20-29,"[9.8446482e-01 1.5039228e-06 1.0401697e-02 4.3667975e-04 2.5896207e-04
 7.5091652e-05 4.3612639e-03]",[9.9818319e-01 1.2004988e-05 1.3164383e-03 4.8835715e-04],[0.00378547 0.9962145 ],"[8.1546580e-07 2.4621809e-04 8.3582237e-02 6.7547470e-01 2.2988367e-01
 1.0691191e-02 1.1871431e-04 2.4329761e-06 7.5871256e-08]",White,Female,White
detected_faces/CFD-BM-019-008-HC_face0.jpg,Black,Black,Male,20-29,"[1.2124389e-06 9.9989611e-01 5.2676700e-05 2.6137008e-07 4.9611708e-06
 4.3459331e-05 1.3881868e-06]",[1.5182627e-06 9.9997658e-01 9.8533019e-06 1.2012816e-05],[9.9956745e-01 4.3258243e-04],"[5.7653369e-07 1.8410315e-04 1.0467518e-01 7.3759359e-01 1.4432950e-01
 1.2817341e-02 3.8908157e-04 9.8659957e-06 6.8325483e-07]",Black,Male,Black
detected_faces/CFD-WM-029-023-N_face0.jpg,White,White,Male,30-39,"[7.2794086e-01 2.6393764e-05 1.3246164e-01 4.7851051e-03 3.0341691e-03
 1.3980705e-03 1.3035378e-01]",[9.9637753e-01 5.3528009e-05 3.1384521e-03 4.3045252e-04],[9.9999213e-01 7.9071297e-06],"[4.51410097e-06 1.01265214e-04 6.53764606e-03 3.86778027e-01
 5.83509982e-01 2.29782984e-02 8.96484853e-05 6.47355193e-07
 7.30405381e-09]",White,Male,White
detected_faces/CFD-IM-685-004-N_face0.jpg,Indian,Indian,Male,40-49,"[8.6534489e-03 4.0719422e-04 4.0837440e-01 6.5658946e-04 8.1520379e-03
 5.7032269e-01 3.4335810e-03]",[6.7105894e-03 6.9188460e-04 3.4887474e-02 9.5771003e-01],[9.9987274e-01 1.2724799e-04],"[2.8094177e-05 8.8853434e-05 8.1735750e-04 4.0005581e-03 2.6795819e-01
 6.5774453e-01 6.9009073e-02 3.5159598e-04 1.7743753e-06]",Indian Asian,Male,Indian
detected_faces/CFD-AM-214-168-N_face0.jpg,Indian,Indian,Male,20-29,"[2.1397062e-03 1.2832769e-03 5.9856266e-02 8.3001789e-05 8.1887591e-04
 8.9711481e-01 3.8704015e-02]",[0.00377483 0.04990873 0.00419588 0.9421206 ],[9.9997830e-01 2.1712664e-05],"[8.6855931e-07 2.9560661e-05 4.0619187e-03 5.9056944e-01 3.9173996e-01
 1.3522249e-02 7.4996628e-05 9.9782267e-07 1.8634953e-08]",Asian America,Male,Indian
detected_faces/CFD-WF-204-038-N_face0.jpg,White,White,Female,20-29,"[9.3077332e-01 6.4452393e-06 4.9080003e-02 3.0917730e-04 1.7115417e-04
 1.0983760e-04 1.9550042e-02]",[9.9616581e-01 6.2292056e-05 1.9800237e-03 1.7918397e-03],[0.07933592 0.9206641 ],"[1.3688698e-06 1.1902535e-03 3.0709004e-01 5.6138861e-01 1.2669136e-01
 3.6155079e-03 2.2510550e-05 3.2778041e-07 3.8100620e-09]",White,Female,White
detected_faces/CFD-IM-701-312-N_face0.jpg,Indian,Indian,Male,20-29,"[2.2056247e-03 8.6719610e-02 1.5539990e-01 5.9697737e-05 2.3671538e-03
 7.0332277e-01 4.9925271e-02]",[0.00466239 0.19346514 0.00584808 0.7960244 ],[9.9999005e-01 9.9624604e-06],"[6.5089966e-06 2.1795440e-03 2.7234682e-01 4.2168820e-01 2.5304723e-01
 4.8178542e-02 2.4643915e-03 8.7779190e-05 1.0492632e-06]",Indian Asian,Male,Indian
detected_faces/CFD-WM-015-023-F_face0.jpg,White,White,Male,30-39,"[9.8506922e-01 3.9088296e-05 5.7273335e-03 4.2233914e-03 1.7420410e-03
 2.3774004e-04 2.9612973e-03]",[9.84518111e-01 1.09243316e-04 1.44405281e-02 9.32092837e-04],[0.9869938  0.01300625],"[2.2052122e-06 4.4343276e-05 1.8554112e-02 3.4938732e-01 4.6822497e-01
 1.5538861e-01 8.2148099e-03 1.7957983e-04 4.0019913e-06]",White,Male,White
detected_faces/CFD-BM-025-051-F_face0.jpg,Black,Black,Male,30-39,"[2.4493470e-06 9.9993736e-01 2.7023303e-05 4.8122670e-09 8.6121368e-08
 3.0909992e-05 2.1468168e-06]",[4.5587385e-06 9.9993885e-01 1.0118840e-05 4.6497415e-05],[9.9999976e-01 1.8873448e-07],"[9.8354076e-07 2.2135959e-05 2.4063829e-03 1.6214406e-01 4.6264523e-01
 3.4345555e-01 2.8004911e-02 1.2877069e-03 3.2984746e-05]",Black,Male,Black
detected_faces/CFD-LF-248-160-N_face0.jpg,Latino_Hispanic,White,Female,20-29,"[2.7324510e-01 2.4533967e-04 6.8431860e-01 6.0338913e-03 4.5967503e-03
 1.6937252e-02 1.4623036e-02]",[0.9341219  0.00116491 0.00707997 0.05763318],[3.5073856e-05 9.9996489e-01],"[4.8957380e-09 2.0108300e-05 6.9411173e-02 7.5217283e-01 1.7656544e-01
 1.8280998e-03 2.3934006e-06 1.5495823e-08 8.0587009e-11]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-WF-001-009-HO_face0.jpg,White,White,Female,30-39,"[9.8445821e-01 6.0029546e-05 7.2846902e-03 1.3575462e-06 4.6646815e-06
 1.8318655e-05 8.1727523e-03]",[9.9772525e-01 1.7364740e-03 1.2305837e-04 4.1515537e-04],[0.00389439 0.9961056 ],"[3.0252089e-08 2.6552734e-06 5.4645427e-03 3.3825687e-01 6.0861462e-01
 4.6241730e-02 1.4032959e-03 1.6151153e-05 1.3347353e-07]",White,Female,White
detected_faces/CFD-WM-009-004-HO_face0.jpg,White,White,Male,20-29,"[9.1649705e-01 8.9625421e-05 6.0812235e-02 1.1208541e-03 9.5987116e-04
 4.1248274e-04 2.0107875e-02]",[9.9669760e-01 2.6576794e-04 2.0598369e-03 9.7677973e-04],[9.9999523e-01 4.7156536e-06],"[1.50210070e-07 4.42191704e-05 1.12187415e-01 8.12848687e-01
 7.35476837e-02 1.35824410e-03 1.33729000e-05 1.86104842e-07
 3.34601724e-09]",White,Male,White
detected_faces/CFD-BM-038-007-HO_face0.jpg,Black,Black,Male,40-49,"[3.1757026e-04 9.2204189e-01 1.1097737e-02 2.9177641e-04 1.8045129e-03
 6.4362220e-02 8.4334722e-05]",[8.3683629e-04 9.3275309e-01 1.0506149e-03 6.5359555e-02],[9.9999958e-01 4.7311258e-07],"[7.1324888e-07 1.6994230e-05 1.9488269e-03 6.1937124e-02 2.9506236e-01
 5.6937480e-01 7.0631541e-02 1.0137623e-03 1.3882971e-05]",Black,Male,Black
detected_faces/CFD-LF-200-058-N_face0.jpg,Latino_Hispanic,Indian,Female,30-39,"[0.09784958 0.00213018 0.80887556 0.00174505 0.00563222 0.06007242
 0.02369507]",[0.3906954  0.0103391  0.01611505 0.5828505 ],[4.4761479e-04 9.9955237e-01],"[1.3164293e-07 3.6459587e-05 1.0593240e-02 4.4109926e-01 5.1922947e-01
 2.8686004e-02 3.5171892e-04 3.8597495e-06 2.9411266e-08]",Latino/a,Female,Latino_Hispanic
detected_faces/CFD-AF-209-006-N_face0.jpg,Southeast Asian,Asian,Female,20-29,"[4.41973185e-04 3.04719750e-02 6.63543567e-02 2.54140943e-02
 7.77264178e-01 1.00023665e-01 2.97233146e-05]",[0.00346894 0.3811594  0.441753   0.17361864],[0.00405064 0.9959493 ],"[2.2382906e-08 1.9823357e-04 2.5527942e-01 7.1082217e-01 3.3432100e-02
 2.6734211e-04 7.1300690e-07 8.5335046e-09 2.2209080e-10]",Asian America,Female,Southeast Asian
detected_faces/CFD-WF-211-001-N_face0.jpg,White,White,Female,20-29,"[7.5970513e-01 2.0187392e-05 4.5971427e-02 4.9776227e-05 4.2026903e-05
 7.7207648e-04 1.9343933e-01]",[9.7486043e-01 1.5994905e-03 9.2531176e-04 2.2614662e-02],[0.00114413 0.9988559 ],"[1.16840766e-07 2.73685000e-04 1.80769295e-01 7.58371949e-01
 5.99231459e-02 6.58536796e-04 3.20427444e-06 6.63341098e-08
 1.17489951e-09]",White,Female,White
