face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,real_age,age_group_merged
detected_faces_fgnet/044A13_face0.JPG,White,White,Male,20-29,"[3.4720021e-01 1.4906211e-04 2.5627387e-01 5.1829959e-03 8.3269570e-03
 4.7928151e-02 3.3493870e-01]",[8.8799042e-01 1.8382803e-04 1.5863983e-02 9.5961772e-02],[0.99863964 0.00136039],"[7.8917355e-06 4.2072847e-03 4.5063403e-01 5.1680106e-01 2.7379189e-02
 9.6082588e-04 9.0893282e-06 6.4642705e-07 2.5297926e-08]",13.0,20-39
detected_faces_fgnet/030A04_face0.JPG,Middle Eastern,White,Female,3-9,"[4.0247241e-01 1.9222182e-04 1.8025377e-01 8.1207725e-04 3.0012842e-04
 5.4544006e-03 4.1051498e-01]",[0.87660176 0.00303879 0.00159333 0.11876615],[0.19109842 0.8089016 ],"[2.4407012e-03 9.4967562e-01 4.7365610e-02 3.7021484e-04 9.7707198e-05
 3.9878680e-05 6.3570765e-06 3.2717776e-06 5.7624163e-07]",4.0,0-9
detected_faces_fgnet/026A15_face0.JPG,White,White,Male,10-19,"[0.49821845 0.00116991 0.19401188 0.00092434 0.00121572 0.00078695
 0.3036727 ]",[0.979412   0.01598021 0.00325695 0.00135087],[0.7725193  0.22748065],"[2.0659211e-08 6.4369867e-04 8.6438292e-01 1.3420503e-01 7.6281367e-04
 5.4766024e-06 8.2607103e-09 4.1491985e-10 2.2262489e-11]",15.0,10-19
detected_faces_fgnet/028A16_face0.JPG,White,White,Male,10-19,"[9.9822003e-01 1.4218323e-07 1.3208763e-04 1.0852037e-06 1.4048200e-06
 3.4545728e-06 1.6418437e-03]",[9.9985898e-01 3.2847615e-06 2.8560258e-05 1.0915045e-04],[9.9980402e-01 1.9596634e-04],"[3.8294879e-06 3.7840994e-03 7.7172518e-01 2.1848029e-01 5.5228975e-03
 4.7929978e-04 4.3749392e-06 1.3481397e-07 6.0158398e-09]",16.0,10-19
detected_faces_fgnet/073A14_face0.JPG,Latino_Hispanic,White,Female,20-29,"[3.6259049e-01 1.4251245e-04 5.3823525e-01 7.5564254e-04 2.7108123e-03
 6.5596931e-02 2.9968301e-02]",[0.74769515 0.00131301 0.00933899 0.24165285],[4.2853389e-05 9.9995714e-01],"[8.0063080e-07 1.9099696e-02 4.6526283e-01 4.9670151e-01 1.8643500e-02
 2.9054401e-04 1.1292335e-06 3.9784492e-08 1.3189025e-09]",14.0,20-39
detected_faces_fgnet/082A25_face0.JPG,Latino_Hispanic,Indian,Male,30-39,"[0.03298034 0.03842608 0.8096864  0.00105108 0.00487601 0.06820968
 0.04477041]",[0.12975113 0.17072916 0.02355947 0.6759602 ],[9.999952e-01 4.809062e-06],"[1.29464825e-05 1.18003256e-04 7.17570167e-03 2.63239980e-01
 5.13069451e-01 1.99355036e-01 1.68664400e-02 1.59695788e-04
 2.67955033e-06]",25.0,20-39
detected_faces_fgnet/032A20_face0.JPG,Latino_Hispanic,Indian,Female,30-39,"[9.1990188e-02 3.2490186e-04 6.5887469e-01 2.4641681e-04 2.6106397e-03
 9.4997078e-02 1.5095609e-01]",[1.8965474e-01 5.9867516e-04 6.7836302e-03 8.0296302e-01],[3.0995536e-04 9.9969000e-01],"[2.7855708e-07 2.1091413e-05 5.6168158e-03 1.3597549e-01 5.7199425e-01
 2.6900366e-01 1.6967580e-02 4.1583896e-04 4.9982987e-06]",20.0,20-39
detected_faces_fgnet/069A02_face0.JPG,Middle Eastern,White,Male,3-9,"[7.3140346e-02 3.6694928e-05 4.8826262e-02 3.0207348e-05 4.9557264e-05
 2.0718358e-02 8.5719860e-01]",[8.7618160e-01 1.2979492e-04 5.0741207e-04 1.2318125e-01],[0.9775983  0.02240166],"[4.7340889e-02 9.4552475e-01 6.8773511e-03 1.1668952e-04 7.8639743e-05
 5.6593206e-05 4.2358261e-06 8.0308752e-07 4.2503888e-08]",2.0,0-9
detected_faces_fgnet/026A13_face0.JPG,White,White,Female,10-19,"[0.4041687  0.00819558 0.2889015  0.00294079 0.00349678 0.00074873
 0.29154783]",[0.8714881  0.12185085 0.00496349 0.00169765],[0.46582258 0.53417736],"[1.4658464e-06 1.8528672e-02 9.4774365e-01 3.2494374e-02 1.1918885e-03
 3.9541013e-05 3.7427412e-07 3.3084209e-08 2.5058833e-09]",13.0,10-19
detected_faces_fgnet/072A11_face0.JPG,Middle Eastern,White,Female,10-19,"[2.4400456e-01 8.0778566e-04 2.2335773e-02 6.5810513e-04 4.1371939e-04
 9.3292240e-03 7.2245085e-01]",[0.9696148  0.00248357 0.00277482 0.02512677],[0.30994806 0.690052  ],"[3.0773025e-04 2.2792313e-01 5.0524080e-01 1.9526877e-01 4.7936168e-02
 1.9730438e-02 2.8500522e-03 6.9046899e-04 5.2520470e-05]",11.0,10-19
detected_faces_fgnet/001A02_face0.JPG,Middle Eastern,White,Female,3-9,"[1.19081005e-01 4.59261425e-03 1.37838662e-01 2.30048667e-04
 8.69733456e-04 1.23653762e-01 6.13734186e-01]",[0.4908432  0.00770712 0.0197718  0.48167786],[0.30503544 0.69496447],"[3.2721108e-01 6.7158508e-01 9.4835903e-04 7.3041512e-05 6.9480368e-05
 7.8897676e-05 2.3881488e-05 8.7087019e-06 1.4342278e-06]",2.0,0-9
detected_faces_fgnet/045A32_face0.JPG,Latino_Hispanic,White,Male,40-49,"[0.25226775 0.00144864 0.53707373 0.00274808 0.0044273  0.03471046
 0.16732407]",[0.8986596  0.00143315 0.01192399 0.08798335],[9.9987060e-01 1.2941827e-04],"[1.0136876e-05 3.3576966e-05 8.2994474e-04 1.8056693e-02 3.3388552e-01
 5.9921092e-01 4.7406889e-02 5.5979181e-04 6.5578574e-06]",32.0,40-59
detected_faces_fgnet/034A25_face0.JPG,Middle Eastern,White,Female,30-39,"[3.5404915e-01 1.3874787e-04 2.3034199e-01 2.1460007e-03 8.2707684e-03
 1.6878478e-03 4.0336543e-01]",[9.9124509e-01 2.0675709e-04 7.9514943e-03 5.9663615e-04],[0.03573474 0.9642652 ],"[3.8896545e-07 3.6094538e-05 1.6638070e-02 3.5070452e-01 5.4746914e-01
 8.3323240e-02 1.7744137e-03 5.3401101e-05 7.6958918e-07]",25.0,20-39
detected_faces_fgnet/014A22_face0.JPG,White,White,Female,20-29,"[9.2567903e-01 1.8645120e-05 5.4652426e-02 3.5708942e-04 1.6297838e-04
 2.4304723e-03 1.6699314e-02]",[9.8732233e-01 5.5360276e-04 1.9266273e-04 1.1931458e-02],[0.03662609 0.9633739 ],"[3.3720892e-07 1.1880663e-03 3.7319544e-01 6.0480416e-01 2.0587519e-02
 2.2355473e-04 8.0325839e-07 2.7810504e-08 1.2983277e-09]",22.0,20-39
detected_faces_fgnet/005A31_face0.JPG,White,White,Female,20-29,"[7.8657746e-01 3.7701742e-05 9.8221198e-02 2.4128151e-04 4.4453595e-04
 5.8587072e-03 1.0861911e-01]",[0.9851679  0.00177153 0.00209567 0.01096493],[0.08240741 0.9175926 ],"[1.2439523e-05 2.3909672e-03 1.4634022e-01 4.7791037e-01 3.2020533e-01
 5.1367752e-02 1.7130423e-03 5.8063506e-05 1.7910633e-06]",31.0,20-39
detected_faces_fgnet/069A13_face0.JPG,Middle Eastern,White,Male,10-19,"[1.7417366e-02 1.5308218e-06 3.4775746e-03 2.7162955e-06 1.5532205e-05
 1.1048162e-03 9.7798043e-01]",[9.5291311e-01 1.2437144e-04 1.6947023e-03 4.5267820e-02],[9.999514e-01 4.858723e-05],"[1.9330855e-06 1.4205059e-02 9.2960835e-01 5.4466061e-02 1.6603030e-03
 5.8062520e-05 2.6541082e-07 2.6578507e-08 7.7275270e-10]",13.0,10-19
detected_faces_fgnet/049A04_face0.JPG,White,White,Female,3-9,"[8.7838751e-01 2.7786131e-04 7.2795130e-02 3.0229818e-03 1.7437282e-03
 1.7875715e-03 4.1985139e-02]",[9.9603188e-01 1.4081903e-04 3.0266850e-03 8.0060423e-04],[0.09294125 0.9070588 ],"[1.7684156e-02 8.7347543e-01 7.5683780e-02 5.1356489e-03 7.0551564e-03
 1.0240759e-02 7.2660185e-03 2.9883003e-03 4.7078117e-04]",4.0,0-9
detected_faces_fgnet/040A03a_face0.JPG,White,White,Male,3-9,"[9.2874873e-01 1.0904163e-05 1.8555071e-02 2.5705289e-05 2.5104964e-05
 5.8724196e-04 5.2047145e-02]",[9.9976838e-01 5.1595871e-06 3.9252853e-05 1.8727484e-04],[0.98894924 0.01105071],"[1.2403271e-02 9.3471360e-01 5.1664293e-02 4.8766143e-04 3.8984648e-04
 3.1969656e-04 1.8849894e-05 2.3522202e-06 3.6656374e-07]",3.0,0-9
detected_faces_fgnet/036A08_face0.JPG,White,White,Male,10-19,"[4.3857706e-01 1.9676676e-04 1.6717698e-01 7.9931822e-05 2.3714687e-04
 1.3689502e-03 3.9236316e-01]",[9.9916399e-01 1.5509145e-04 4.1480517e-04 2.6606530e-04],[0.99587697 0.00412309],"[2.4001240e-05 1.1911469e-01 8.7246114e-01 7.7514532e-03 5.8113865e-04
 6.6516863e-05 9.6075803e-07 8.9559443e-08 7.3913244e-09]",8.0,10-19
detected_faces_fgnet/029A22_face0.JPG,Latino_Hispanic,White,Male,30-39,"[0.3369976  0.01296021 0.3601527  0.00075658 0.00144503 0.04770575
 0.23998222]",[0.7381359  0.00280274 0.01007265 0.24898866],[9.9946094e-01 5.3908915e-04],"[3.3227505e-05 1.0583820e-04 3.6446145e-04 3.1999879e-02 5.1746225e-01
 4.1916895e-01 2.9713513e-02 1.1293760e-03 2.2502481e-05]",22.0,20-39
detected_faces_fgnet/078A06_face0.JPG,White,White,Male,3-9,"[7.5460738e-01 1.6468239e-06 6.6353367e-03 5.0180720e-06 1.2170088e-05
 3.9996504e-04 2.3833846e-01]",[9.997294e-01 1.193672e-06 5.966470e-06 2.634302e-04],[0.99792075 0.00207924],"[5.3949596e-05 9.2267829e-01 7.7189758e-02 6.3520885e-05 9.9549661e-06
 4.3711539e-06 1.3471761e-07 1.2629121e-08 2.2485378e-09]",6.0,0-9
detected_faces_fgnet/024A25_face0.JPG,Middle Eastern,White,Male,30-39,"[2.3359356e-02 1.6830223e-04 3.0011181e-02 1.3667405e-05 5.3107160e-05
 3.8404751e-03 9.4255394e-01]",[8.85418534e-01 8.71140626e-04 6.64902909e-04 1.13045454e-01],[9.9999887e-01 1.1211803e-06],"[2.2067912e-05 5.6884623e-05 7.7731046e-04 2.7638284e-02 4.9426347e-01
 4.6480286e-01 1.2359099e-02 7.9516612e-05 5.7593343e-07]",25.0,20-39
detected_faces_fgnet/071A43_face0.JPG,White,White,Male,40-49,"[9.6782941e-01 3.1016984e-06 3.2003121e-03 7.5078897e-06 1.4120236e-05
 7.1552677e-05 2.8873965e-02]",[9.9968851e-01 4.9015569e-05 4.4246749e-06 2.5802938e-04],[9.9962842e-01 3.7158167e-04],"[3.1975193e-07 1.4437695e-06 1.4162430e-04 8.0800001e-03 2.2237699e-01
 6.6790861e-01 9.9513642e-02 1.9435765e-03 3.3786982e-05]",43.0,40-59
detected_faces_fgnet/005A61_face0.JPG,White,White,Female,50-59,"[9.2693013e-01 5.0560147e-06 4.8735481e-02 9.9619305e-05 3.4333585e-04
 1.1293860e-02 1.2592510e-02]",[7.1284485e-01 1.6595075e-04 5.6365109e-03 2.8135270e-01],[4.2979734e-04 9.9957019e-01],"[1.6594631e-06 1.3720915e-05 1.5831047e-04 2.4175079e-04 2.0198061e-03
 3.3953466e-02 5.0791502e-01 3.8946497e-01 6.6231228e-02]",61.0,40-59
detected_faces_fgnet/054A09_face0.JPG,White,White,Female,3-9,"[7.5367844e-01 2.8226561e-05 1.2167405e-01 4.3347635e-04 3.8684523e-04
 1.5155473e-03 1.2228349e-01]",[9.9944896e-01 1.5262915e-05 1.9502304e-04 3.4076130e-04],[0.1199589 0.8800411],"[2.0601584e-04 8.3215904e-01 1.6716376e-01 3.2610769e-04 1.0618764e-04
 3.5132562e-05 3.0104829e-06 6.1889756e-07 9.1430991e-08]",9.0,0-9
detected_faces_fgnet/026A04_face0.JPG,White,White,Female,3-9,"[8.5345614e-01 1.4977549e-04 4.3317582e-02 2.5101854e-03 7.8635011e-04
 5.5087660e-04 9.9229157e-02]",[9.8961097e-01 7.2004384e-04 3.2241733e-03 6.4449008e-03],[0.08963425 0.91036576],"[2.0137224e-02 9.2233217e-01 5.3210281e-02 2.6803648e-03 1.1162489e-03
 4.4474687e-04 6.5368091e-05 1.2093759e-05 1.5138581e-06]",4.0,0-9
detected_faces_fgnet/004A53_face0.JPG,Indian,Indian,Male,50-59,"[1.0392795e-02 2.7362991e-03 2.5771996e-01 8.8738263e-05 6.4638670e-04
 6.9873446e-01 2.9681288e-02]",[1.1810041e-02 1.7340917e-03 9.7050442e-04 9.8548537e-01],[9.997413e-01 2.586683e-04],"[1.04038707e-04 4.63581819e-05 2.25336407e-04 1.28732616e-04
 3.66026536e-03 1.01200275e-01 6.98237777e-01 1.92869753e-01
 3.52748693e-03]",53.0,40-59
detected_faces_fgnet/024A30_face0.JPG,White,White,Male,40-49,"[4.6452659e-01 7.2674378e-04 1.3604465e-01 8.7945089e-05 1.8142628e-04
 1.7234612e-03 3.9670917e-01]",[9.7676980e-01 1.2830795e-03 3.6876422e-04 2.1578344e-02],[9.9997616e-01 2.3851160e-05],"[2.3303819e-06 5.3706412e-06 1.7458109e-04 8.8836793e-03 4.0026778e-01
 5.6648511e-01 2.4020294e-02 1.5979630e-04 1.0352010e-06]",30.0,40-59
detected_faces_fgnet/037A17_face0.JPG,Middle Eastern,White,Male,20-29,"[3.9238274e-01 2.2835043e-04 1.8139434e-01 1.0722782e-03 2.1993194e-03
 1.0971006e-03 4.2162576e-01]",[0.96585166 0.00211822 0.01703586 0.01499424],[9.999066e-01 9.339090e-05],"[2.6893713e-07 2.0468372e-04 2.7242580e-01 6.6073918e-01 6.5550409e-02
 1.0753191e-03 4.2437873e-06 9.8651050e-08 2.2235025e-09]",17.0,20-39
detected_faces_fgnet/020A18_face0.JPG,Latino_Hispanic,Indian,Male,20-29,"[0.28659898 0.02614941 0.555241   0.02006746 0.0694037  0.02227006
 0.02026929]",[0.3590026  0.03493438 0.11937594 0.48668715],[0.91399187 0.0860081 ],"[5.7557063e-06 6.0428056e-04 2.1307880e-01 7.1536517e-01 6.8335421e-02
 2.5612405e-03 4.3667816e-05 5.2368250e-06 4.3134239e-07]",18.0,20-39
detected_faces_fgnet/068A03_face0.JPG,Middle Eastern,White,Male,3-9,"[1.9623250e-01 8.2185170e-06 5.5523936e-02 7.1177281e-05 5.5728724e-05
 4.8376056e-03 7.4327081e-01]",[9.88978326e-01 1.38516807e-05 4.77714610e-04 1.05301505e-02],[0.99369323 0.00630676],"[9.3408246e-03 9.7597903e-01 1.4541733e-02 7.0318718e-05 4.0751998e-05
 2.4818029e-05 2.1322523e-06 3.7765065e-07 2.1643022e-08]",3.0,0-9
detected_faces_fgnet/004A51_face0.JPG,Middle Eastern,Indian,Male,50-59,"[9.6270442e-02 1.3311120e-03 3.7945276e-01 3.2128149e-04 6.3663721e-04
 1.2362978e-01 3.9835799e-01]",[0.29931495 0.00073708 0.00217009 0.6977779 ],[9.9991053e-01 8.9502500e-05],"[5.03877382e-05 2.17693323e-05 1.07001775e-04 4.26113656e-05
 8.63107212e-04 2.22282093e-02 5.93688607e-01 3.73741299e-01
 9.25703812e-03]",51.0,40-59
detected_faces_fgnet/039A05_face0.JPG,White,White,Female,3-9,"[9.1519493e-01 1.2469293e-04 2.2459283e-02 4.3562369e-04 1.6613853e-04
 1.6751495e-03 5.9944145e-02]",[0.9868284  0.00734664 0.0013118  0.00451316],[0.11622477 0.88377523],"[7.7191094e-04 5.9901470e-01 3.5461086e-01 4.0420506e-02 4.5333444e-03
 5.8280106e-04 5.5139568e-05 9.0508338e-06 1.7725624e-06]",5.0,0-9
detected_faces_fgnet/059A04_face0.JPG,White,White,Male,3-9,"[9.3069750e-01 4.7501992e-05 2.2535508e-02 2.0378835e-05 1.8525929e-05
 1.2621394e-04 4.6554349e-02]",[9.9970770e-01 4.9743725e-05 1.4010312e-05 2.2858920e-04],[0.71302426 0.28697577],"[1.6879575e-02 9.6302509e-01 1.9353885e-02 1.2507658e-04 1.9706115e-04
 3.3308205e-04 7.0911497e-05 1.3445079e-05 1.8470514e-06]",4.0,0-9
detected_faces_fgnet/062A03_face0.JPG,Middle Eastern,Indian,Female,3-9,"[9.8499708e-02 3.1314152e-03 8.6514786e-02 1.9545386e-04 3.5025188e-04
 1.7144784e-01 6.3986057e-01]",[0.19116898 0.01403556 0.00241447 0.792381  ],[0.44591334 0.5540867 ],"[7.4325916e-03 9.0088350e-01 8.8470861e-02 1.7648528e-03 8.5759384e-04
 4.4923744e-04 8.6008738e-05 4.8833146e-05 6.4867904e-06]",3.0,0-9
detected_faces_fgnet/069A00_face0.JPG,White,White,Male,0-2,"[8.8851118e-01 1.1449216e-05 6.2716245e-03 6.5954984e-04 1.0285015e-04
 1.6722942e-04 1.0427616e-01]",[9.9954337e-01 1.1593731e-06 3.7035733e-04 8.5177628e-05],[0.6144763  0.38552365],"[9.9150884e-01 8.3732875e-03 2.1489186e-05 2.3818544e-05 4.3686996e-05
 2.4446617e-05 3.8354219e-06 4.2495915e-07 4.9088879e-08]",0.0,0-9
detected_faces_fgnet/023A25_face0.JPG,Middle Eastern,White,Male,30-39,"[1.2900436e-01 3.0604955e-03 3.0311525e-01 1.2736980e-04 2.9905190e-04
 3.2475557e-02 5.3191793e-01]",[0.54631996 0.01947541 0.00195069 0.432254  ],[9.9998748e-01 1.2487825e-05],"[9.3581111e-06 5.9929247e-05 1.9763869e-03 1.3587879e-01 6.8807977e-01
 1.7037633e-01 3.5752458e-03 4.3336946e-05 7.8324462e-07]",25.0,20-39
detected_faces_fgnet/070A01_face0.JPG,Latino_Hispanic,White,Female,0-2,"[0.2659817  0.00509131 0.6053058  0.01151793 0.02060832 0.05160163
 0.03989328]",[0.7231702  0.00300804 0.25807115 0.01575059],[0.45991334 0.5400867 ],"[6.83333516e-01 3.14224333e-01 1.21313706e-03 4.03543469e-04
 5.29942510e-04 2.35291227e-04 4.85863638e-05 1.02112435e-05
 1.28657950e-06]",1.0,0-9
detected_faces_fgnet/043A17_face0.JPG,White,White,Male,20-29,"[8.8346666e-01 2.2078428e-05 4.0488858e-03 3.2286749e-05 8.3779785e-05
 8.6542248e-04 1.1148096e-01]",[9.9818116e-01 3.4523840e-04 1.2168941e-04 1.3519397e-03],[0.81181544 0.18818457],"[6.1383707e-06 1.0984401e-04 2.0170275e-02 5.1645118e-01 3.6345771e-01
 9.6263237e-02 3.3676401e-03 1.6192292e-04 1.2016701e-05]",17.0,20-39
detected_faces_fgnet/068A10a_face0.JPG,Indian,Indian,Male,10-19,"[8.5042208e-02 1.5396299e-03 3.0364513e-01 3.7464008e-04 2.4431709e-03
 4.6142721e-01 1.4552794e-01]",[0.01147322 0.00110664 0.00208012 0.98534006],[0.96973604 0.03026399],"[6.6543830e-06 9.9698260e-02 8.9285707e-01 7.2536883e-03 1.7668492e-04
 7.4525265e-06 1.6720040e-07 2.9559972e-08 1.5621350e-09]",10.0,10-19
detected_faces_fgnet/010A05_face0.JPG,Middle Eastern,White,Male,3-9,"[1.4514068e-01 4.0529273e-04 2.5244331e-01 1.0322883e-04 4.7994487e-04
 1.5162002e-01 4.4980744e-01]",[5.4741001e-01 1.3667736e-03 2.0972660e-04 4.5101351e-01],[0.575448   0.42455202],"[2.89091637e-04 9.18815136e-01 8.07474181e-02 1.21577934e-04
 2.05606011e-05 5.91417665e-06 2.08109128e-07 5.91646625e-08
 5.32045474e-09]",5.0,0-9
detected_faces_fgnet/076A07_face0.JPG,White,White,Female,3-9,"[7.9766232e-01 8.7663640e-05 5.4304093e-02 5.2154134e-04 3.9833176e-04
 2.0656646e-03 1.4496040e-01]",[9.9566686e-01 2.1241841e-04 1.8930866e-04 3.9313715e-03],[0.02659835 0.97340167],"[1.8668381e-04 7.6529604e-01 2.3313563e-01 1.2332503e-03 1.2603810e-04
 2.1512131e-05 7.1074305e-07 6.9111536e-08 8.0476390e-09]",7.0,0-9
detected_faces_fgnet/076A14_face0.JPG,White,White,Female,10-19,"[9.55402076e-01 1.03263286e-04 6.23288518e-03 2.77760578e-03
 1.72419788e-03 1.94911248e-04 3.35650370e-02]",[9.8165202e-01 1.8590636e-03 1.5538459e-02 9.5036475e-04],[0.00153643 0.9984636 ],"[3.1370280e-07 5.9212646e-03 8.0004489e-01 1.8825851e-01 5.7125678e-03
 6.2148312e-05 2.1454825e-07 7.5063227e-09 6.7762096e-10]",14.0,10-19
detected_faces_fgnet/062A18_face0.JPG,Middle Eastern,White,Female,20-29,"[3.5600778e-01 4.1094995e-06 1.9533299e-02 1.1482325e-05 2.3288061e-05
 2.5231764e-03 6.2189686e-01]",[8.3828741e-01 7.2071009e-04 2.9998366e-04 1.6069193e-01],[0.00234696 0.99765307],"[6.3164333e-07 1.6057524e-03 2.7455604e-01 6.5752411e-01 6.3372865e-02
 2.9195226e-03 2.0588337e-05 4.6570770e-07 2.2299140e-08]",18.0,20-39
detected_faces_fgnet/030A18_face0.JPG,Latino_Hispanic,Indian,Male,10-19,"[2.1490695e-01 8.8520278e-04 5.3006750e-01 3.2481467e-04 2.7163553e-03
 1.4097840e-01 1.1012081e-01]",[0.36182338 0.00670569 0.08441021 0.5470607 ],[0.7019257  0.29807425],"[4.0635589e-07 2.2334615e-03 7.4558198e-01 2.4493526e-01 7.0853829e-03
 1.6239459e-04 1.0106614e-06 7.5571734e-08 2.4046556e-09]",18.0,10-19
detected_faces_fgnet/002A26_face0.JPG,White,White,Female,20-29,"[9.1809404e-01 7.5346936e-05 5.6018945e-02 2.1682298e-04 7.7669701e-04
 6.1207771e-04 2.4205988e-02]",[9.8873079e-01 7.4458885e-04 1.4479397e-03 9.0767220e-03],[0.00624781 0.9937521 ],"[3.5467230e-07 6.6789587e-05 2.6841694e-02 5.0161612e-01 4.3047380e-01
 3.9752897e-02 1.2173704e-03 3.0365070e-05 7.0553182e-07]",26.0,20-39
detected_faces_fgnet/042A18_face0.JPG,White,White,Male,20-29,"[7.1172178e-01 3.5799510e-06 3.5610700e-03 2.5744757e-04 1.7105622e-04
 1.9589807e-04 2.8408906e-01]",[9.9987954e-01 6.9413031e-06 5.0808543e-05 6.2680519e-05],[9.9938124e-01 6.1874307e-04],"[2.0792409e-05 2.1662973e-03 2.1779233e-01 5.0619489e-01 2.4938938e-01
 2.4072280e-02 3.4875411e-04 1.4677292e-05 6.5128677e-07]",18.0,20-39
detected_faces_fgnet/076A17_face0.JPG,White,White,Female,20-29,"[9.6974450e-01 2.0108446e-05 2.2087027e-03 7.3675060e-04 3.3362844e-04
 2.8591016e-05 2.6927873e-02]",[0.9863377  0.00362536 0.00820683 0.00183016],[3.0951473e-05 9.9996901e-01],"[1.1757387e-08 1.8722796e-05 7.9173632e-02 7.6456547e-01 1.5373506e-01
 2.4945503e-03 1.2385757e-05 1.7967490e-07 5.0453726e-09]",17.0,20-39
detected_faces_fgnet/022A27_face0.JPG,Middle Eastern,White,Male,30-39,"[4.4429111e-01 3.0844254e-04 7.2024621e-02 5.9816233e-05 2.2511971e-04
 9.7593205e-04 4.8211500e-01]",[9.9799448e-01 8.7168039e-05 8.8061095e-04 1.0377289e-03],[9.9985743e-01 1.4257105e-04],"[4.6078856e-07 8.8201523e-06 2.1909915e-03 2.6905563e-01 6.7750019e-01
 5.0951838e-02 2.8996624e-04 2.0775478e-06 3.6477189e-08]",27.0,20-39
detected_faces_fgnet/038A05_face0.JPG,White,White,Male,3-9,"[7.0038009e-01 4.7129844e-04 2.2202507e-02 2.5123879e-03 6.1491370e-04
 2.1658072e-03 2.7165309e-01]",[0.9932815  0.00101406 0.004449   0.00125547],[0.9960317  0.00396833],"[1.6788216e-02 9.7104514e-01 1.1598798e-02 3.4740241e-04 1.5569823e-04
 6.0602244e-05 3.6953229e-06 3.6972054e-07 5.8308412e-08]",5.0,0-9
detected_faces_fgnet/005A40_face0.JPG,White,White,Female,50-59,"[8.9446038e-01 3.6740814e-06 5.6146123e-02 2.0852899e-04 1.2958476e-04
 6.0361385e-04 4.8448067e-02]",[9.987498e-01 1.680790e-05 3.098333e-04 9.236072e-04],[0.17521918 0.8247809 ],"[3.1583102e-05 4.8857217e-04 4.7924044e-03 2.5648524e-03 1.9894974e-02
 1.2871358e-01 4.8397070e-01 3.1439662e-01 4.5146711e-02]",40.0,40-59
detected_faces_fgnet/078A12_face0.JPG,Middle Eastern,White,Male,10-19,"[1.1535006e-02 3.8130070e-06 6.9203987e-03 8.6710221e-05 7.6273856e-05
 6.0736883e-04 9.8077041e-01]",[9.8789686e-01 6.2069960e-04 9.2502340e-04 1.0557525e-02],[9.999329e-01 6.710670e-05],"[9.1386435e-05 2.4048044e-01 7.3564309e-01 1.9622212e-02 3.6746741e-03
 4.8149997e-04 6.2292411e-06 4.0665847e-07 7.7553057e-09]",12.0,10-19
detected_faces_fgnet/028A46_face0.JPG,White,White,Male,50-59,"[8.8043046e-01 1.8878841e-04 4.2456280e-02 3.7048507e-05 6.6040593e-05
 2.2367390e-03 7.4584678e-02]",[9.9246621e-01 5.3457043e-04 1.2237154e-04 6.8768738e-03],[9.9955660e-01 4.4337846e-04],"[3.9738308e-05 3.0964144e-05 2.6045367e-04 1.2612331e-04 1.2057435e-03
 2.4755709e-02 5.1821822e-01 4.4580030e-01 9.5627932e-03]",46.0,40-59
detected_faces_fgnet/062A53_face0.JPG,White,White,Female,50-59,"[6.3873982e-01 9.8749251e-06 1.3314226e-01 3.4625677e-04 2.4866272e-04
 4.9132970e-04 2.2702168e-01]",[9.9903113e-01 2.9916402e-05 8.3951594e-04 9.9546487e-05],[9.0349815e-05 9.9990970e-01],"[1.0848804e-06 2.3553876e-05 2.7822045e-04 2.1793351e-03 5.8573011e-02
 4.2405945e-01 4.8291981e-01 3.1586688e-02 3.7886997e-04]",53.0,40-59
detected_faces_fgnet/061A10_face0.JPG,White,White,Male,10-19,"[8.9943266e-01 1.1383437e-04 2.7976485e-02 2.5106424e-03 2.2785985e-03
 4.7206588e-04 6.7215502e-02]",[9.9557781e-01 3.4641169e-04 3.7062569e-03 3.6954225e-04],[0.9928734 0.0071266],"[3.4257471e-05 5.8632672e-02 9.1337013e-01 2.5289774e-02 2.2460185e-03
 4.1030164e-04 1.4897621e-05 1.7398721e-06 2.0646111e-07]",10.0,10-19
detected_faces_fgnet/056A10_face0.JPG,White,White,Male,10-19,"[9.0803355e-01 1.7574901e-05 2.2365528e-03 6.1225769e-06 7.6451715e-06
 3.0222550e-04 8.9396380e-02]",[9.9718559e-01 1.8418245e-03 2.7613765e-05 9.4493531e-04],[0.746116 0.253884],"[4.8813055e-04 3.5126466e-01 6.2072349e-01 2.3204111e-02 3.2630591e-03
 1.0126611e-03 3.5874949e-05 6.7621954e-06 1.3044870e-06]",10.0,10-19
detected_faces_fgnet/048A18_face0.JPG,Middle Eastern,White,Male,20-29,"[2.3824109e-01 2.2660915e-03 7.5960800e-02 3.9488525e-05 1.4117657e-04
 1.0547047e-02 6.7280430e-01]",[0.89768314 0.05286891 0.001788   0.04765996],[0.9983736  0.00162633],"[7.1176783e-07 6.3419912e-04 3.8555536e-01 5.8089399e-01 3.2155477e-02
 7.5273804e-04 7.1208392e-06 4.1740799e-07 1.7489601e-08]",18.0,20-39
