face_name_align,race,race4,gender,age,race_scores_fair,race_scores_fair_4,gender_scores_fair,age_scores_fair,race_final,age_final
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0287_face0.png,Indian,Indian,Male,30-39,"[3.2416659e-03 8.0895418e-04 1.3382943e-01 8.1450977e-05 2.0935026e-03
 8.5692281e-01 3.0222037e-03]",[0.00193877 0.00104105 0.00123587 0.9957843 ],[9.999974e-01 2.595843e-06],"[2.0958366e-06 4.0679824e-05 3.0499639e-03 9.8477118e-02 6.1668366e-01
 2.7522486e-01 6.4754477e-03 4.5642973e-05 5.4734051e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0288_face0.png,White,White,Male,20-29,"[8.5772651e-01 1.9923845e-04 7.5528435e-02 3.9068837e-02 2.2003934e-02
 1.1768054e-03 4.2961142e-03]",[8.6580503e-01 2.9914518e-04 1.1788210e-01 1.6013680e-02],[9.9999672e-01 3.2570156e-06],"[8.9573206e-07 3.5432480e-05 2.9297737e-02 5.1954526e-01 4.2493162e-01
 2.5580041e-02 5.9648883e-04 1.2255331e-05 1.7590000e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0289_face0.png,White,Indian,Male,20-29,"[5.5369449e-01 6.7774917e-04 1.1672335e-01 1.5440974e-05 1.4725956e-04
 1.3431479e-01 1.9442692e-01]",[0.35317522 0.00161903 0.00095893 0.64424676],[9.9999982e-01 1.7938868e-07],"[2.40975112e-07 1.29790205e-05 9.62221157e-03 7.66218543e-01
 2.17913553e-01 6.20530779e-03 2.67734067e-05 3.23261816e-07
 6.62869670e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0290_face0.png,Latino_Hispanic,White,Male,40-49,"[3.7784955e-01 1.1810547e-04 5.6636387e-01 6.1715423e-04 1.6530254e-03
 4.5097407e-02 8.3009051e-03]",[9.9022830e-01 1.0925261e-04 1.0593057e-03 8.6031267e-03],[9.9999666e-01 3.3255692e-06],"[1.4840162e-05 4.9259150e-05 1.4985383e-03 2.8727935e-03 7.2909683e-02
 5.4965198e-01 3.6723268e-01 5.7425927e-03 2.7689677e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0291_face0.png,Latino_Hispanic,White,Male,50-59,"[0.29657963 0.00124169 0.6270393  0.00740553 0.01848737 0.02091016
 0.0283363 ]",[0.780721   0.00267072 0.07787677 0.13873151],[9.9999309e-01 6.9062057e-06],"[2.28696808e-05 4.43695390e-05 3.89831781e-04 1.01942196e-03
 4.26133387e-02 4.34982955e-01 5.06837547e-01 1.39754191e-02
 1.14317896e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0292_face0.png,Indian,White,Male,60-69,"[0.26018482 0.0092501  0.27489236 0.00089341 0.00439979 0.35559455
 0.09478491]",[0.77671593 0.00188785 0.00266303 0.21873319],[9.991986e-01 8.013896e-04],"[4.6680754e-05 5.9950333e-05 6.3709461e-04 4.1760184e-04 9.0273935e-04
 1.2526790e-02 4.1637307e-01 5.1180547e-01 5.7230555e-02]",Others,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0293_face0.png,White,White,Male,50-59,"[9.0391445e-01 5.2837604e-05 2.3541719e-02 8.2309527e-04 4.8101560e-04
 6.5647188e-04 7.0530400e-02]",[9.9697435e-01 3.5173569e-05 7.1093737e-04 2.2796106e-03],[9.99985814e-01 1.41992905e-05],"[8.1818425e-06 4.4474659e-06 5.4358283e-05 1.0752794e-04 2.3617048e-03
 4.6696067e-02 7.6474893e-01 1.8135153e-01 4.6672141e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0294_face0.png,White,White,Male,30-39,"[0.3632261  0.00485622 0.33472437 0.00745218 0.02296931 0.0164078
 0.25036412]",[9.6514171e-01 4.7153932e-05 2.0362798e-02 1.4448292e-02],[9.9997699e-01 2.3002121e-05],"[5.1086568e-06 3.4574517e-05 1.6270828e-03 6.6813961e-02 5.6817812e-01
 3.4805933e-01 1.5032782e-02 2.4396514e-04 5.0812091e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0295_face0.png,White,White,Male,30-39,"[0.49307925 0.00137192 0.3117197  0.00054497 0.001525   0.0309888
 0.1607704 ]",[9.053293e-01 3.595468e-04 6.169668e-03 8.814146e-02],[9.9981868e-01 1.8125608e-04],"[1.1984112e-06 9.2099954e-06 1.0934285e-03 9.5163524e-02 6.5540302e-01
 2.4203302e-01 6.2653110e-03 3.0743777e-05 5.5787973e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0296_face0.png,White,White,Male,20-29,"[8.3281231e-01 3.9239307e-03 4.9870327e-02 1.9472564e-04 5.7573122e-04
 9.9183980e-04 1.1163124e-01]",[0.9556094  0.02325336 0.00406426 0.01707293],[9.9999511e-01 4.9133932e-06],"[7.9170803e-08 9.1697793e-06 6.5267822e-03 7.3768616e-01 2.5161082e-01
 4.1497424e-03 1.7166500e-05 1.3089895e-07 3.9737071e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0297_face0.png,Southeast Asian,White,Male,40-49,"[0.19501254 0.01192096 0.18708093 0.21363337 0.33846065 0.00830696
 0.04558457]",[0.60576355 0.01184119 0.3768727  0.00552266],[9.9995756e-01 4.2474745e-05],"[1.7207168e-06 8.6168047e-06 1.0212970e-03 1.8354028e-02 1.4816776e-01
 4.7540528e-01 3.2944915e-01 2.6093975e-02 1.4982279e-03]",Asian,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0298_face0.png,Latino_Hispanic,White,Male,40-49,"[0.1371489  0.00213983 0.7536821  0.01935704 0.03737675 0.03167713
 0.01861822]",[0.8802417  0.00197875 0.10329478 0.01448478],[0.996698   0.00330197],"[9.5478881e-06 4.1359512e-05 4.6098736e-04 3.6932612e-03 1.3538849e-01
 6.7332113e-01 1.8449190e-01 2.5634516e-03 2.9846573e-05]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0299_face0.png,White,White,Male,60-69,"[9.5459974e-01 6.0775504e-04 1.3984010e-02 4.0342685e-04 2.7357352e-03
 4.9961675e-03 2.2673048e-02]",[9.9955887e-01 1.0687464e-05 1.0469411e-04 3.2573126e-04],[9.9996126e-01 3.8717000e-05],"[1.6340957e-05 2.8262981e-05 4.5731524e-04 9.7658194e-04 4.1537420e-03
 4.0350672e-02 3.8432494e-01 4.4725168e-01 1.2244048e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0300_face0.png,White,White,Male,60-69,"[6.4353573e-01 6.0577912e-04 3.5600703e-02 2.9171901e-03 2.9277143e-03
 1.6041610e-03 3.1280866e-01]",[9.979881e-01 3.777030e-05 1.564965e-03 4.090969e-04],[9.9937606e-01 6.2390731e-04],"[6.2251820e-05 7.5138312e-05 3.2982707e-04 1.7823724e-04 1.3841212e-03
 1.4772811e-02 2.7385911e-01 5.8358389e-01 1.2575464e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0301_face0.png,White,White,Male,40-49,"[9.6194530e-01 8.0866128e-05 2.3813622e-02 1.0824486e-04 2.6852431e-04
 5.0046607e-03 8.7787695e-03]",[9.8106194e-01 8.6259912e-05 6.8097288e-05 1.8783683e-02],[9.9999517e-01 4.8099287e-06],"[7.4601062e-06 5.3160606e-05 2.7607894e-03 3.0415781e-02 2.7660426e-01
 5.9565759e-01 9.3543656e-02 9.4271434e-04 1.4623447e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0302_face0.png,White,White,Male,30-39,"[8.1961030e-01 7.3062174e-04 1.4971010e-01 5.2002110e-03 3.9270297e-03
 4.4978340e-03 1.6323881e-02]",[9.8967528e-01 6.4322325e-05 2.3510505e-03 7.9093371e-03],[9.9975085e-01 2.4921351e-04],"[8.3464636e-07 1.3180758e-05 8.1517892e-03 3.9065477e-01 5.4010326e-01
 5.9798561e-02 1.2567136e-03 2.0409123e-05 4.4654396e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0303_face0.png,White,White,Female,40-49,"[8.8871771e-01 4.8464088e-05 5.5745721e-02 2.6759790e-04 2.4264069e-04
 1.5733181e-03 5.3404555e-02]",[9.9936348e-01 1.5008115e-04 2.5006483e-04 2.3637364e-04],[0.31014577 0.68985426],"[9.4461046e-07 4.9481205e-06 4.2696681e-04 2.3257693e-02 3.0432594e-01
 5.9501576e-01 7.6217584e-02 7.4416480e-04 6.1256574e-06]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0304_face0.png,White,White,Male,30-39,"[8.6361241e-01 2.2822472e-03 9.0344973e-02 4.4451877e-05 2.5799277e-04
 2.1574691e-02 2.1883296e-02]",[8.89335692e-01 2.51165847e-03 5.48399403e-04 1.07604265e-01],[9.999730e-01 2.705053e-05],"[8.4616931e-06 9.2626629e-05 5.5694743e-03 2.2108589e-01 5.5991119e-01
 2.0152129e-01 1.1614551e-02 1.8955003e-04 6.9289740e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0305_face0.png,White,White,Male,30-39,"[5.39925754e-01 3.94707024e-02 2.64126927e-01 1.06173546e-04
 7.54876120e-04 2.94585265e-02 1.26157060e-01]",[9.3574417e-01 1.4426676e-03 1.6244251e-04 6.2650673e-02],[9.9994236e-01 5.7626996e-05],"[2.2554323e-06 2.1665874e-05 3.3717786e-03 1.2824410e-01 5.1911199e-01
 3.2381639e-01 2.4988400e-02 4.3079912e-04 1.2628690e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0306_face0.png,White,White,Male,30-39,"[7.2809243e-01 1.8597965e-04 3.3721384e-02 1.7364488e-04 3.3811986e-04
 1.9060010e-03 2.3558249e-01]",[9.9543756e-01 1.4441516e-04 1.2961698e-03 3.1218876e-03],[9.999006e-01 9.946515e-05],"[3.0857211e-07 1.5116086e-06 9.3788803e-05 2.8432917e-02 5.6593829e-01
 3.9612123e-01 9.3486765e-03 6.2244748e-05 9.9538033e-07]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0307_face0.png,Middle Eastern,Indian,Male,30-39,"[4.3336123e-02 3.9787304e-02 2.7563640e-01 6.0143437e-05 4.7011042e-04
 2.1325342e-01 4.2745653e-01]",[7.5178087e-02 1.1794299e-01 5.0090672e-04 8.0637807e-01],[9.999983e-01 1.711607e-06],"[6.2941604e-07 3.2082191e-06 2.2211186e-04 7.0264623e-02 7.3709786e-01
 1.8848403e-01 3.9083902e-03 1.8939771e-05 2.6742197e-07]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0308_face0.png,White,White,Male,20-29,"[5.2455342e-01 5.4936111e-04 1.5877788e-01 5.3423897e-05 2.0376827e-04
 2.4063541e-01 7.5226784e-02]",[8.1886768e-01 8.2219945e-04 4.8365278e-04 1.7982647e-01],[9.9999976e-01 2.6965083e-07],"[5.4086449e-08 4.0339255e-06 5.0237896e-03 6.3221717e-01 3.5479870e-01
 7.9285176e-03 2.7558663e-05 1.9329410e-07 2.4539022e-09]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0309_face0.png,White,White,Male,20-29,"[4.3442494e-01 4.2061554e-04 3.6322469e-01 1.4201690e-03 8.4019294e-03
 9.4301693e-02 9.7806014e-02]",[5.9347647e-01 2.7326230e-04 2.2015464e-01 1.8609561e-01],[9.9999994e-01 4.1757868e-08],"[1.4685443e-07 1.8140030e-05 4.2489026e-02 7.0820552e-01 2.3768361e-01
 1.1506145e-02 9.6122276e-05 1.3538810e-06 1.2608791e-08]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0310_face0.png,Black,Black,Male,20-29,"[3.4534057e-07 9.9997121e-01 1.8441080e-05 2.3709978e-09 9.0081748e-08
 3.8257485e-06 6.1490200e-06]",[9.5740106e-08 9.9999875e-01 1.8457835e-07 9.9164106e-07],[1.0000000e+00 4.7106763e-11],"[4.4270090e-09 5.1809087e-07 1.7777142e-03 7.1816701e-01 2.6808444e-01
 1.1886758e-02 8.2387414e-05 1.1156482e-06 1.8307126e-08]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0311_face0.png,White,White,Male,40-49,"[6.8237877e-01 5.7044630e-03 9.4461180e-02 2.4658642e-04 8.5867918e-04
 1.5795615e-02 2.0055473e-01]",[0.9368982  0.00829418 0.0045334  0.05027425],[9.9999857e-01 1.4637559e-06],"[5.95831068e-07 8.45228101e-07 7.00852761e-05 4.66271630e-03
 1.37537539e-01 5.72604656e-01 2.78914303e-01 6.09987974e-03
 1.09393644e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0312_face0.png,White,White,Male,40-49,"[6.7780650e-01 8.3406034e-05 1.2851442e-01 3.8236077e-04 7.3383329e-04
 9.1889231e-03 1.8329057e-01]",[9.9310362e-01 4.8040780e-05 2.8679115e-04 6.5615606e-03],[0.9595538  0.04044618],"[8.0326745e-06 3.4342203e-05 9.8988181e-04 1.2127448e-02 2.1420927e-01
 6.0636580e-01 1.6216707e-01 3.9429050e-03 1.5522247e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0313_face0.png,White,White,Male,40-49,"[0.500285   0.00195299 0.38144627 0.00087159 0.00328203 0.03514567
 0.07701635]",[0.79996324 0.00239801 0.01151373 0.1861251 ],[9.9993324e-01 6.6779350e-05],"[1.49640755e-05 4.11196088e-05 4.89737722e-04 4.47968720e-03
 1.64753467e-01 6.27595425e-01 2.00442955e-01 2.15548370e-03
 2.71756289e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0314_face0.png,Black,Black,Male,20-29,"[7.1863983e-06 9.9991661e-01 5.8823676e-05 6.6612699e-08 7.2253664e-07
 9.6536078e-06 6.9092416e-06]",[8.455489e-06 9.999794e-01 3.459069e-06 8.827793e-06],[9.9997306e-01 2.7001815e-05],"[3.4327573e-07 3.9391754e-05 1.6747523e-02 6.1273944e-01 3.4179524e-01
 2.8222609e-02 4.4707276e-04 7.8247640e-06 5.7447306e-07]",Black,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0315_face0.png,Latino_Hispanic,Asian,Male,40-49,"[0.23686048 0.03191062 0.24328414 0.14663161 0.21158093 0.03483914
 0.09489309]",[0.1076142  0.01643328 0.8092843  0.06666815],[9.9959832e-01 4.0169846e-04],"[1.2516452e-05 2.8517967e-05 7.2436017e-04 2.1237357e-02 2.1529329e-01
 5.0696760e-01 2.3326968e-01 2.1484675e-02 9.8210096e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0316_face0.png,White,White,Male,30-39,"[6.9769216e-01 1.3138884e-03 5.7797249e-02 5.6587021e-05 1.7426065e-04
 2.9761776e-02 2.1320412e-01]",[0.7109637  0.00279887 0.00112126 0.2851161 ],[9.9970704e-01 2.9298590e-04],"[8.21391313e-06 6.53778479e-05 1.92651164e-03 5.28582186e-02
 5.20033896e-01 3.92766505e-01 3.19637656e-02 3.65030952e-04
 1.25199185e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0317_face0.png,White,White,Male,30-39,"[8.3861262e-01 2.3803355e-04 3.0804027e-02 1.2151300e-04 4.1966932e-04
 4.3144356e-03 1.2548967e-01]",[9.912091e-01 7.622360e-05 9.319014e-04 7.782744e-03],[9.990176e-01 9.824019e-04],"[8.2792241e-07 3.0438209e-06 8.9067878e-04 1.3801520e-01 5.4526645e-01
 2.9254243e-01 2.2778785e-02 4.7060550e-04 3.1945397e-05]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0318_face0.png,Latino_Hispanic,White,Male,50-59,"[0.30614606 0.05611432 0.52717763 0.00625469 0.03182409 0.05286879
 0.01961442]",[0.7751925  0.02597273 0.0213922  0.17744252],[9.9988586e-01 1.1414561e-04],"[4.7303150e-05 9.5139483e-05 1.1653071e-03 1.1094448e-02 8.4969632e-02
 3.9928880e-01 4.6697658e-01 3.5615128e-02 7.4766664e-04]",Others,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0319_face0.png,White,White,Male,70+,"[8.6160624e-01 4.5744979e-04 1.2655033e-02 1.2798456e-04 1.0051500e-03
 1.2149191e-02 1.1199891e-01]",[9.9244511e-01 7.3041556e-05 4.7841817e-03 2.6976198e-03],[0.98726755 0.01273241],"[4.1060252e-06 1.5622534e-05 1.7040002e-04 3.5854551e-04 6.2855385e-04
 2.9076438e-03 3.6499996e-02 1.5466209e-01 8.0475307e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0320_face0.png,White,White,Male,40-49,"[8.5615331e-01 6.8721412e-05 9.3021832e-02 1.7824274e-04 7.1885542e-04
 1.1830115e-02 3.8028978e-02]",[9.9853224e-01 2.2022936e-05 1.2343445e-04 1.3223422e-03],[9.9955875e-01 4.4126707e-04],"[5.8706059e-06 2.5050022e-05 1.7379505e-03 3.2831032e-02 2.4415958e-01
 5.0939757e-01 2.0385002e-01 7.7283615e-03 2.6458365e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0321_face0.png,White,White,Male,50-59,"[0.37101707 0.02032801 0.36553276 0.02255478 0.03817118 0.00774561
 0.17465058]",[9.3237561e-01 6.6964113e-04 5.9870806e-02 7.0838826e-03],[0.99713755 0.00286248],"[2.1459713e-05 4.5628643e-05 6.2668679e-04 6.9843577e-03 1.1034045e-01
 4.0265894e-01 4.4211105e-01 3.5445165e-02 1.7662632e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0322_face0.png,White,White,Male,50-59,"[6.9980186e-01 7.6781935e-04 6.8049207e-02 7.0082366e-05 3.6171262e-04
 1.4702260e-02 2.1624705e-01]",[9.8575175e-01 1.4220628e-04 4.2641583e-05 1.4063401e-02],[9.9999839e-01 1.6542486e-06],"[9.9044164e-06 7.7472987e-06 7.1402814e-05 4.5717525e-04 1.6002547e-02
 3.1109118e-01 6.2768435e-01 4.3923259e-02 7.5245870e-04]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0323_face0.png,White,White,Male,30-39,"[8.19566667e-01 3.78395198e-04 1.06894106e-01 9.90949571e-04
 1.10924942e-03 1.04204025e-02 6.06403239e-02]",[9.93725836e-01 1.10859386e-04 2.71798926e-03 3.44530051e-03],[9.9999565e-01 4.3147452e-06],"[2.4419259e-07 1.9835693e-06 5.3174334e-04 1.0014483e-01 6.5235227e-01
 2.3529716e-01 1.1543046e-02 1.2618519e-04 2.3682376e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0324_face0.png,Middle Eastern,White,Male,30-39,"[4.0414411e-01 4.8138741e-03 1.7801714e-01 1.8252074e-04 6.5146165e-04
 5.1403968e-03 4.0705049e-01]",[0.92118263 0.00848694 0.00106268 0.06926776],[9.9994546e-01 5.4481050e-05],"[4.3598029e-06 2.8634844e-05 2.1127269e-03 1.3684683e-01 6.8316352e-01
 1.7126764e-01 6.4617470e-03 1.1117530e-04 3.3670804e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0325_face0.png,White,White,Male,50-59,"[9.6520752e-01 5.8201177e-04 1.6275657e-02 2.6968686e-04 1.1107431e-03
 3.4864286e-03 1.3067996e-02]",[9.9639642e-01 6.9209986e-04 1.1119725e-03 1.7995638e-03],[9.9966264e-01 3.3733473e-04],"[2.2260490e-05 3.1985724e-05 9.9156634e-04 3.8963142e-03 3.0033948e-02
 2.3504446e-01 6.4080215e-01 8.6218260e-02 2.9590712e-03]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0326_face0.png,Southeast Asian,Asian,Male,30-39,"[5.2098458e-04 3.8348589e-02 1.4738536e-01 1.9593045e-02 7.2307485e-01
 7.0667818e-02 4.0929823e-04]",[0.00200136 0.08375368 0.79409564 0.12014934],[1.000000e+00 6.061824e-09],"[4.2050260e-07 3.2037016e-05 1.8855110e-02 3.0429170e-01 4.5134401e-01
 2.0820813e-01 1.6716095e-02 5.4670457e-04 5.8628307e-06]",Asian,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0327_face0.png,White,White,Male,30-39,"[5.5577403e-01 1.5448241e-01 7.7120438e-02 1.5475240e-04 8.7976310e-04
 1.0583732e-02 2.0100486e-01]",[0.85972905 0.08911513 0.00634302 0.04481278],[9.9987155e-01 1.2844648e-04],"[1.9991264e-06 7.7989222e-05 7.0884819e-03 4.0492830e-01 5.1861721e-01
 6.7377783e-02 1.8708268e-03 3.5081146e-05 2.3612706e-06]",White,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0328_face0.png,White,White,Male,70+,"[6.7878908e-01 7.3028386e-05 1.1951583e-02 2.3535808e-04 4.5976284e-04
 2.9645816e-03 3.0552667e-01]",[9.9627566e-01 1.8212774e-04 1.3055219e-03 2.2367991e-03],[0.9839957  0.01600427],"[6.0861669e-07 3.8431727e-07 3.9380539e-06 7.4649643e-06 2.5487861e-05
 4.1951233e-04 2.2940436e-02 2.4287345e-01 7.3372871e-01]",White,60+
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0329_face0.png,Middle Eastern,White,Male,20-29,"[0.06485903 0.05302044 0.22998083 0.00165299 0.01830006 0.24437702
 0.3878096 ]",[0.8023187  0.01883389 0.09820087 0.08064656],[9.9995500e-01 4.4991775e-05],"[1.9938211e-06 1.1958245e-04 2.3616929e-02 5.0120139e-01 4.1110298e-01
 6.1285414e-02 2.5541629e-03 1.1240350e-04 5.1230741e-06]",Others,20-39
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0330_face0.png,White,White,Male,40-49,"[8.5916644e-01 4.0049697e-04 8.5794926e-02 2.4744410e-03 3.9443849e-03
 8.4353508e-03 3.9783999e-02]",[9.7392809e-01 5.0475774e-04 7.5831157e-03 1.7984131e-02],[9.9995625e-01 4.3786182e-05],"[3.7077265e-05 1.6615965e-04 1.7678778e-03 8.2135685e-03 1.3441555e-01
 5.8225405e-01 2.6831010e-01 4.7657685e-03 6.9895432e-05]",White,40-59
/scratch/project_462000771/mengting/projects/bias/SD3/prompt2/selected_faces/detected_unhappy/unhappy_person_0331_face0.png,Black,Black,Male,20-29,"[2.6746038e-06 9.9962586e-01 9.5285264e-05 1.3881002e-07 5.3040430e-06
 2.6490312e-04 5.8855094e-06]",[5.7782756e-07 9.9995488e-01 1.1302536e-06 4.3427241e-05],[9.9999994e-01 9.4901637e-08],"[3.61917216e-08 4.01225443e-05 7.35886991e-02 8.60864520e-01
 6.40474483e-02 1.45092141e-03 8.11833979e-06 1.00273645e-07
 3.04618553e-09]",Black,20-39
